4.228824116150874390e-01 9.713100362534197529e+02 1.203144810639760891e+02 -1.439297164570886578e-01 1.000000000000000062e-09 -3.308771374352840940e+05
5.935331196688121480e+01 1.691339760529383057e+03 1.669139973274592876e+03 -9.576038494415742841e-01 1.634573987797576595e-04 -3.260649241276859539e+05
2.452253372088776529e-01 6.517682785252901567e+02 1.993665095298543406e+02 -4.467296157643602661e-01 1.941246392039669920e-04 -3.249690279105129885e+05
4.430527433334226828e+01 5.959562789613396490e+02 1.152151083547758844e+03 -1.098330298044161824e+00 2.226877249828653036e-04 -3.244321142972414382e+05
3.675051964096454071e+02 1.023274508215756555e+03 2.144819235111680428e+03 -1.559629871782639121e+00 2.032057760492680368e-04 -3.243879563196938252e+05
1.628444203977196914e+00 2.164506583940878500e+03 1.319424509714576516e+03 -7.783564701032670285e-01 1.990498021645571074e-04 -3.243862710318871541e+05
1.682482144751115405e-01 6.616813665109192755e+01 6.239727284423046427e+01 -6.775729718857458339e-01 2.017799136192375219e-04 -3.237209339123787358e+05
1.299678129054323428e+01 1.408272366171050294e+02 1.607090552905537493e+02 -1.409507500936111768e+00 2.153589913535435202e-04 -3.233680093953616451e+05
1.555532200480051870e+02 6.134027441850474105e+01 6.521706542526956696e+01 -2.572937194176374121e+00 2.252146862134907094e-04 -3.231316151568166679e+05
5.126484935375948737e+01 1.879778266287209476e+02 1.347192488754093063e+02 -1.710238695167248357e+00 2.186105668750331027e-04 -3.231283826670670533e+05
1.906957546436285895e+02 5.479198085898163839e+01 1.347194343775824450e+02 -2.654329107578928149e+00 2.212859533961754766e-04 -3.231240830509435036e+05
8.806798130731749552e+01 1.423294291636921969e+02 5.298521618823599511e+01 -2.414454012483501000e+00 2.215257152130503551e-04 -3.231180518988976255e+05
3.844206027701071093e+01 1.004974588359118286e+02 4.820115502984597100e+01 -2.261370679382812998e+00 2.232816451866716993e-04 -3.231062515490997466e+05
4.538960332080966964e+01 5.454473846398730785e+01 1.242757045159615217e+02 -2.138250781958412006e+00 2.204806754021445615e-04 -3.230977566072465270e+05
8.832391339697264243e+01 9.908148409415997548e+01 4.590199148103006621e+01 -2.678400004319850147e+00 2.223015336233889370e-04 -3.230804157525670016e+05
5.320294613816088969e+01 1.518112253065962136e+02 1.286048922223303919e+02 -1.777166628430545847e+00 2.199130496320850562e-04 -3.230272605406331131e+05
1.091005360444213892e+02 1.918719039632699435e+02 4.324387231516574559e+01 -2.878784508942822118e+00 2.237025267538314381e-04 -3.230242151459456654e+05
1.979042780623301567e+01 8.398176095727863810e+01 9.492344194267887758e+01 -1.781621791607772565e+00 2.209208521344086006e-04 -3.230079520965117263e+05
1.815537601603707856e+02 1.560968838853160605e+02 8.025448373454574380e+01 -2.308587777794772755e+00 2.215821371019862382e-04 -3.229982297570673982e+05
2.772633391424111338e+01 8.929519542579969027e+01 3.710994414920048712e+01 -2.596880875271780909e+00 2.237630429997922361e-04 -3.229978430396173499e+05
9.423847664024475534e+01 1.235464347867460901e+02 1.933302324014870237e+02 -1.886134507137138039e+00 2.204487453385324709e-04 -3.229956955716757802e+05
1.360971635895203349e+02 4.326876278597807612e+01 4.195674674491750977e+01 -3.308394529759493885e+00 2.241447764537810592e-04 -3.229672528683844721e+05
8.126511123191754393e+01 1.131420486473228664e+02 1.635214547594792407e+02 -1.916728135714234282e+00 2.211075722506555081e-04 -3.229550779323434690e+05
1.820650002158229483e+02 1.215466510308894783e+02 1.244037825783435380e+02 -2.174707933751159228e+00 2.226440569825942394e-04 -3.228629050218242919e+05
7.128593847436482633e+01 1.525607145328690422e+02 3.527549513824997263e+01 -3.151197632570381213e+00 2.105947634541966275e-04 -3.226986821169728064e+05
1.379334983868097453e+01 3.090967398053482640e+01 1.139055414857520532e+02 -2.658202333317694510e+00 2.501565981004830620e-04 -3.225118833300961414e+05
8.231805214805280002e+01 1.310924755726221349e+02 2.444748168728638404e+01 -4.473406966315919497e+00 2.266787921533517985e-04 -3.224653809628215968e+05
1.831342944853031156e+02 1.221931601586692864e+02 2.568203869762778879e+01 -4.809976535368221562e+00 2.570521221286705305e-04 -3.220331079085830133e+05
1.633648641857843415e+02 1.114451793333789595e+02 7.339580791997183269e+02 -3.731886498581588274e+00 2.275281628185836286e-04 -3.215525841691643000e+05
8.590117941704322391e+01 1.549168844452537712e+02 8.895617255192138373e+01 -4.108272746433432765e+00 2.485810999456614990e-04 -3.214409917219199124e+05
4.062761138448149345e-01 1.453004096886444643e+02 1.004422795308375811e+02 -4.855271192869810903e+00 2.477708712479293461e-04 -3.205786351442585001e+05
2.545716711695916246e+01 6.681186814091620363e+02 1.758259715142391144e+02 -7.060337982815918512e-01 1.000000000000000062e-09 -2.893072031131270342e+05
1.014486987138031732e-01 1.866290066099652165e+02 8.129835789789748901e+01 -4.840060717594301565e+00 8.004660868583595920e-04 -2.881250004309790675e+05
2.056563150859188838e+01 1.110926556602844926e+02 4.878732012901366488e+02 -7.166058904317713640e-01 1.000000000000000062e-09 -2.662204325476533268e+05
4.865206596877106904e+01 1.180399412070936194e+02 3.027650662791475042e+02 -8.552981586896818422e-01 1.000000000000000062e-09 -2.531077260097376129e+05
1.432770908999368942e+02 5.549623004015888910e+02 1.436458456628377292e+02 -1.026888331856988135e+00 1.000000000000000062e-09 -2.474677686683333595e+05
7.671847388505169896e+00 1.088651243446901304e+02 1.294258098501300367e+02 1.012879060929356534e+00 2.927086708141098115e-02 3.369198007352045388e+05
1.498189278359696743e+02 8.220959389578828791e+01 8.901046886427275240e+01 8.248744790222751755e-01 5.445616495983712085e-02 4.541727854653287213e+05
1.623892714292923358e+02 1.236345460805065954e+02 1.398456906286079970e+02 6.852298397349019243e-01 3.421145535847664593e-02 7.568569913418346550e+05
8.134331070913739836e+01 1.702896307746522098e+02 1.433177243702422743e+02 6.748867638987438022e-01 2.477575288802903383e-02 7.656698802050095983e+05
6.335699378696443773e+01 1.979072019094458312e+02 1.477994996493097801e+02 6.527456735525314357e-01 9.188463768199055248e-02 1.244391013600457925e+06
1.164717692129676152e+02 6.957873264720495854e+01 1.418931061128427302e+02 9.326689437310908826e-01 2.271916423863566681e-02 1.284989718439133372e+06
1.374495826982241908e+02 1.931795436523158571e+02 1.049004156087291939e+01 -4.470548565870445246e-01 4.296470905184462952e-02 1.324583283609893173e+06
1.525240092672652281e+02 5.471912562089565313e+01 1.244322103863828488e+01 9.105626975385154864e-01 8.621305488358151081e-02 1.464135725179639179e+06
5.653187965806576898e+01 1.143590839137342670e+02 8.052464619959134495e+01 1.673648649147098322e+00 4.548644039670579620e-02 3.540729605090297293e+06
4.328272402419950282e+01 9.383927641214602033e+01 6.039052245600594837e+00 1.475079894013073156e+00 8.624144838916168732e-02 3.651260436871952843e+06
1.983764489061714755e+02 1.760996739878772814e+02 1.344668637271213640e+01 1.181776297928259112e+00 2.614756089658239885e-02 4.521896886266225949e+06
1.320848484325196068e+02 2.373631565970593726e+01 6.810130995804674114e+01 1.592916374677671776e+00 9.357615839108221478e-02 1.404429360727779195e+07
7.596182401576672305e+01 1.335379100932253209e+02 5.069879906809579673e+00 1.814922249531990994e+00 9.516700846952319548e-02 1.706984667344789952e+07
9.858093279415811594e+01 4.899278385560717375e+00 1.892896088252034659e+01 8.471595847223815090e-01 5.153696063792634341e-02 3.173544021464690566e+07
