1.447990593856403336e+02 1.635748588202884832e+02 1.180562808701728699e+02 -1.368897550854899281e+00 8.168130070969717091e-03 -3.122498461515930558e+03
2.317553488913547621e+00 1.864440465016547819e+02 9.239913939512615570e+01 -6.000205029740864893e-01 9.392419781894907269e-03 -3.107443053870558288e+03
8.216235178815061602e+01 1.310921062507988779e+02 1.711469156507460454e+01 -3.617740873469645457e+00 1.017774898770686283e-02 -3.115657553048915815e+03
1.832157899788256259e+02 1.221931380235543685e+02 1.534666777990184272e+01 -4.814240047807199829e+00 1.025851021594729844e-02 -3.115034911281396035e+03
1.753406290470412330e+02 1.114289952667059680e+02 1.667363475226683889e+01 -4.226377026720925301e+00 1.018689148391435997e-02 -3.115989725802970497e+03
1.513099018929470105e+02 8.293301342971403756e+01 8.941249458381565773e+01 -1.817423547967885966e+00 9.000980191655285831e-03 -3.128820102474132000e+03
1.883692907955152975e+02 1.033620741048182055e+02 1.076692040878660350e+02 -1.645921874496171888e+00 8.495958963304163503e-03 -3.131056209827719613e+03
1.714041921048169002e+02 1.667086246811610977e+02 1.505905095773927087e+02 -1.183450627284847068e+00 6.559642659726856555e-03 -3.132390952883458795e+03
1.525240111672168268e+02 5.471912562089565313e+01 1.244322103863828488e+01 9.105626975385154864e-01 8.621443344023747846e-02 6.921570789540101541e+05
5.435560627305809689e+00 5.042485141793711279e+01 5.445326357540859163e+01 -1.260580111420481764e+00 9.305842496386152601e-03 -3.125937482216944318e+03
3.563964618539731788e+01 1.953423358239688525e+02 1.896901081397214455e+02 -5.964959349163572178e-01 1.788039119384780872e-03 -3.135409554750511234e+03
1.561846652430556333e+02 5.772536512295395283e+01 6.291849085932008734e+01 -2.274689157601102352e+00 9.647368919860257325e-03 -3.123245378099755726e+03
8.250821158858997251e+01 1.137767785758945820e+02 1.635558606843755172e+02 -1.324940552389569426e+00 8.695516003584617334e-03 -3.125593343499320326e+03
9.858093778896760284e+01 4.899279401726215788e+00 1.892896437642307816e+01 8.471595847223816200e-01 5.154180645728061172e-02 3.057598782605464658e+04
1.934429610648008975e+02 3.284548439208653292e+01 1.347263180220911067e+02 -2.913665703201295809e+00 1.008483657445534247e-02 -3.116996117834662073e+03
1.338187612585510351e+02 5.577680119684278992e+01 3.217406269396749252e+01 -2.967407177667047868e+00 1.021220039964612983e-02 -3.114092744378050156e+03
1.164717733893219389e+02 6.957872891885772049e+01 1.418931051005851316e+02 9.326689445023114144e-01 2.272689171921668527e-02 2.643293562943567667e+04
1.320848518265878795e+02 2.373631440840317453e+01 6.810130194826513161e+01 1.592916366624228530e+00 9.357680070709113729e-02 2.842858226346582524e+04
1.031759055596105235e+01 8.171663787648289201e+01 3.252888933279260186e+01 -1.925591336610347648e+00 1.016726858120510155e-02 -3.112400657479706751e+03
5.483433781084123382e+00 7.530330053943085034e+01 1.905629556217201355e+02 -9.820898500027818168e-01 9.516593139460099993e-03 -3.121115102634465529e+03
1.623892747018195735e+02 1.236345601924832494e+02 1.398456954803087910e+02 6.852298629260905605e-01 3.421814709817871253e-02 1.616096879598157830e+04
8.134331555444141770e+01 1.702896279380630631e+02 1.433177224644483658e+02 6.748867811659639004e-01 2.478327420459171954e-02 1.637014755640673320e+04
2.482594700037827895e+00 7.080773740052349297e+01 6.221205376759099437e+01 -7.884874591276259670e-01 8.607625406041213498e-03 -3.128926874167372262e+03
1.374495858257137684e+02 1.931795436454598303e+02 1.049004156087292117e+01 -4.470548565870445246e-01 4.297041201064356192e-02 2.838812185590997251e+04
1.030831055400765024e+02 1.918823870753589063e+02 2.676467259403834120e+01 -3.184329650584182492e+00 1.031654711373784783e-02 -3.112607040976092776e+03
5.653188673640536166e+01 1.143590838456856886e+02 8.052464619598157469e+01 1.673649337328717346e+00 4.549189120758699578e-02 2.779801921105093061e+04
1.280919432310610695e+01 1.408029736500211868e+02 1.607036507870574269e+02 -2.797701084826154982e+00 1.077125519133829458e-02 -3.086698720411183785e+03
1.348756102108278832e+01 1.261274157250869266e+01 1.139054137812105694e+02 -3.277883111168109487e+00 1.021600664689712411e-02 -3.114988837182079351e+03
5.095448141450600588e+01 1.449537107264332576e+02 1.685310915948446961e+02 -7.637566044474081162e-01 2.430444797712397577e-04 -3.079742735302691926e+03
1.983764504021191328e+02 1.760996750204648436e+02 1.344668663590833013e+01 1.181780360268669838e+00 2.615502505181290308e-02 2.775648318473091786e+04
5.630209234251837813e+01 1.846171630869285707e+02 1.746337083084288508e+02 -4.460384056490619642e+00 1.094578775755750133e-02 -3.080441210801116540e+03
7.405425338471387064e+00 1.364152698095880112e+02 1.318828042437522470e+02 -5.012427394060769981e-01 5.639156682716077451e-03 -3.134636706853051237e+03
4.328273185998494199e+01 9.383927492874946097e+01 6.039052245600594837e+00 1.475079894013073156e+00 8.624282410675100652e-02 3.092702010948044699e+04
6.919119562117938926e+01 1.860727683383346971e+02 1.241675182576929615e+02 -1.164059602426163131e+00 8.380700497272909957e-03 -3.116672170317898235e+03
7.192038567161291951e+01 1.525623308583783171e+02 3.631003920562793752e+01 -2.766235297573169660e+00 1.041935506159742675e-02 -3.109403627258259803e+03
2.159487013572136149e+01 6.606241860255636311e+01 1.875396468242668675e+02 -1.451982790226598485e+00 9.634496463229523522e-03 -3.122328690284314234e+03
7.596183021761349607e+01 1.335379100932253209e+02 5.069879906809579673e+00 1.814922249531990994e+00 9.516749172035116056e-02 6.921570789540101541e+05
5.318309139897588267e+01 1.518231424835244638e+02 1.286287588088065093e+02 -4.210457490581898554e+00 1.091099400886485875e-02 -3.084809319781243175e+03
9.480417699788094410e+01 1.213771796623215238e+02 1.926786005739237737e+02 -1.355713781259335837e+00 9.032890173256953939e-03 -3.121179931655517066e+03
6.419087478727173846e+01 1.061310237752020242e+02 8.834579207310707716e+01 -1.427150934949267702e+00 8.524613883363235320e-03 -3.128168977204808925e+03
9.081141520125542854e+01 1.423270373819258907e+02 2.535156343052330641e+01 -3.142954329154495241e+00 1.028868457845317705e-02 -3.113005207721149418e+03
8.886022538395744164e+01 1.549166593761547404e+02 1.491907953588514957e+01 -4.218940371515814469e+00 1.009161919395920246e-02 -3.115381264100227781e+03
4.118852884915613544e+01 8.126635443594902597e+01 1.993694694328001731e+02 -1.484468813173233981e+00 9.567383183235078636e-03 -3.121695882085977701e+03
